time_id,scraping_date,year,quarter,month,day,day_name,is_weekend
3109,2010-03-15,2010,1,3,15,Monday,False
3110,1997-12-31,1997,4,12,31,Wednesday,False
3111,2005-01-25,2005,1,1,25,Tuesday,False
3112,2005-09-02,2005,3,9,2,Friday,False
3113,2015-04-02,2015,2,4,2,Thursday,False
3114,1998-11-02,1998,4,11,2,Monday,False
3115,2011-11-22,2011,4,11,22,Tuesday,False
3116,2008-04-24,2008,2,4,24,Thursday,False
3117,2006-07-20,2006,3,7,20,Thursday,False
3118,2003-02-26,2003,1,2,26,Wednesday,False
3119,2013-02-25,2013,1,2,25,Monday,False
3120,2015-11-13,2015,4,11,13,Friday,False
3121,2017-04-26,2017,2,4,26,Wednesday,False
3122,2006-12-12,2006,4,12,12,Tuesday,False
3123,1995-06-27,1995,2,6,27,Tuesday,False
3124,2015-09-11,2015,3,9,11,Friday,False
3125,2013-09-13,2013,3,9,13,Friday,False
3126,2006-05-22,2006,2,5,22,Monday,False
3127,2002-07-15,2002,3,7,15,Monday,False
3128,2012-05-16,2012,2,5,16,Wednesday,False
3129,2013-08-09,2013,3,8,9,Friday,False
3130,2015-02-26,2015,1,2,26,Thursday,False
3131,2011-10-04,2011,4,10,4,Tuesday,False
3132,2017-05-09,2017,2,5,9,Tuesday,False
3133,2013-07-30,2013,3,7,30,Tuesday,False
3134,2017-04-18,2017,2,4,18,Tuesday,False
3135,2014-10-22,2014,4,10,22,Wednesday,False
3136,1996-10-01,1996,4,10,1,Tuesday,False
3137,2004-12-08,2004,4,12,8,Wednesday,False
3138,1995-01-05,1995,1,1,5,Thursday,False
3139,2014-11-25,2014,4,11,25,Tuesday,False
3140,2014-06-12,2014,2,6,12,Thursday,False
3141,2015-01-28,2015,1,1,28,Wednesday,False
3142,2006-06-11,2006,2,6,11,Sunday,True
3143,2001-06-04,2001,2,6,4,Monday,False
3144,2008-03-10,2008,1,3,10,Monday,False
3145,2013-06-17,2013,2,6,17,Monday,False
3146,2013-02-13,2013,1,2,13,Wednesday,False
3147,2010-12-07,2010,4,12,7,Tuesday,False
3148,1996-02-14,1996,1,2,14,Wednesday,False
3149,2006-07-06,2006,3,7,6,Thursday,False
3150,2007-12-11,2007,4,12,11,Tuesday,False
3151,2005-01-24,2005,1,1,24,Monday,False
3152,2012-09-11,2012,3,9,11,Tuesday,False
3153,2002-08-01,2002,3,8,1,Thursday,False
3154,2009-08-24,2009,3,8,24,Monday,False
3155,2000-10-16,2000,4,10,16,Monday,False
3156,2015-10-08,2015,4,10,8,Thursday,False
3157,2006-01-16,2006,1,1,16,Monday,False
3158,2001-07-25,2001,3,7,25,Wednesday,False
3159,1995-08-16,1995,3,8,16,Wednesday,False
3160,2013-10-28,2013,4,10,28,Monday,False
3161,2002-01-17,2002,1,1,17,Thursday,False
3162,2007-03-23,2007,1,3,23,Friday,False
3163,1995-04-04,1995,2,4,4,Tuesday,False
3164,2015-10-26,2015,4,10,26,Monday,False
3165,2007-04-04,2007,2,4,4,Wednesday,False
3166,1999-04-10,1999,2,4,10,Saturday,True
3167,2016-03-23,2016,1,3,23,Wednesday,False
3168,2006-12-13,2006,4,12,13,Wednesday,False
3169,2013-04-09,2013,2,4,9,Tuesday,False
3170,2006-05-16,2006,2,5,16,Tuesday,False
3171,2012-03-15,2012,1,3,15,Thursday,False
3172,2004-03-29,2004,1,3,29,Monday,False
3173,1997-10-14,1997,4,10,14,Tuesday,False
3174,2012-07-31,2012,3,7,31,Tuesday,False
3175,2006-01-19,2006,1,1,19,Thursday,False
3176,1997-02-19,1997,1,2,19,Wednesday,False
3177,2006-06-28,2006,2,6,28,Wednesday,False
3178,2008-01-04,2008,1,1,4,Friday,False
3179,2015-01-22,2015,1,1,22,Thursday,False
3180,2001-03-12,2001,1,3,12,Monday,False
3181,1999-06-12,1999,2,6,12,Saturday,True
3182,1999-08-24,1999,3,8,24,Tuesday,False
3183,2002-02-12,2002,1,2,12,Tuesday,False
3184,2016-11-17,2016,4,11,17,Thursday,False
3185,2006-05-10,2006,2,5,10,Wednesday,False
3186,2004-07-21,2004,3,7,21,Wednesday,False
3187,2013-04-03,2013,2,4,3,Wednesday,False
3188,2011-05-11,2011,2,5,11,Wednesday,False
3189,2015-12-01,2015,4,12,1,Tuesday,False
3190,2004-09-06,2004,3,9,6,Monday,False
3191,2006-02-28,2006,1,2,28,Tuesday,False
3192,1995-07-21,1995,3,7,21,Friday,False
3193,2012-08-10,2012,3,8,10,Friday,False
3194,1999-10-06,1999,4,10,6,Wednesday,False
3195,2013-03-08,2013,1,3,8,Friday,False
3196,2003-06-18,2003,2,6,18,Wednesday,False
3197,1996-06-21,1996,2,6,21,Friday,False
3198,2004-04-21,2004,2,4,21,Wednesday,False
3199,2006-12-18,2006,4,12,18,Monday,False
3200,2006-08-15,2006,3,8,15,Tuesday,False
3201,2007-12-06,2007,4,12,6,Thursday,False
3202,1999-06-03,1999,2,6,3,Thursday,False
3203,1999-07-08,1999,3,7,8,Thursday,False
3204,2006-11-13,2006,4,11,13,Monday,False
3205,1997-07-30,1997,3,7,30,Wednesday,False
3206,2015-07-15,2015,3,7,15,Wednesday,False
3207,2004-05-20,2004,2,5,20,Thursday,False
3208,2012-03-19,2012,1,3,19,Monday,False
3209,2002-05-22,2002,2,5,22,Wednesday,False
3210,2013-01-18,2013,1,1,18,Friday,False
3211,2009-05-11,2009,2,5,11,Monday,False
3212,1999-04-05,1999,2,4,5,Monday,False
3213,1995-04-11,1995,2,4,11,Tuesday,False
3214,2012-11-28,2012,4,11,28,Wednesday,False
3215,2016-07-13,2016,3,7,13,Wednesday,False
3216,2002-05-20,2002,2,5,20,Monday,False
3217,2005-06-20,2005,2,6,20,Monday,False
3218,1996-11-13,1996,4,11,13,Wednesday,False
3219,2001-03-22,2001,1,3,22,Thursday,False
3220,2013-01-11,2013,1,1,11,Friday,False
3221,2009-08-07,2009,3,8,7,Friday,False
3222,2013-02-15,2013,1,2,15,Friday,False
3223,2000-06-21,2000,2,6,21,Wednesday,False
3224,2003-03-20,2003,1,3,20,Thursday,False
3225,2013-07-12,2013,3,7,12,Friday,False
3226,2010-11-23,2010,4,11,23,Tuesday,False
3227,1995-10-16,1995,4,10,16,Monday,False
3228,2013-04-11,2013,2,4,11,Thursday,False
3229,2011-06-14,2011,2,6,14,Tuesday,False
3230,2012-02-10,2012,1,2,10,Friday,False
3231,2010-11-03,2010,4,11,3,Wednesday,False
3232,2005-06-29,2005,2,6,29,Wednesday,False
3233,2008-01-11,2008,1,1,11,Friday,False
3234,1996-09-18,1996,3,9,18,Wednesday,False
3235,1998-10-08,1998,4,10,8,Thursday,False
3236,2007-10-17,2007,4,10,17,Wednesday,False
3237,2012-10-05,2012,4,10,5,Friday,False
3238,2003-08-15,2003,3,8,15,Friday,False
3239,2011-12-02,2011,4,12,2,Friday,False
3240,2005-11-15,2005,4,11,15,Tuesday,False
3241,2005-07-18,2005,3,7,18,Monday,False
3242,2013-04-29,2013,2,4,29,Monday,False
3243,2008-05-01,2008,2,5,1,Thursday,False
3244,2010-03-18,2010,1,3,18,Thursday,False
3245,1997-08-11,1997,3,8,11,Monday,False
3246,2014-07-17,2014,3,7,17,Thursday,False
3247,1998-04-07,1998,2,4,7,Tuesday,False
3248,1998-07-09,1998,3,7,9,Thursday,False
3249,2014-05-16,2014,2,5,16,Friday,False
3250,2000-08-01,2000,3,8,1,Tuesday,False
3251,2008-09-25,2008,3,9,25,Thursday,False
3252,2009-05-22,2009,2,5,22,Friday,False
3253,2007-12-07,2007,4,12,7,Friday,False
3254,1996-01-18,1996,1,1,18,Thursday,False
3255,2017-02-23,2017,1,2,23,Thursday,False
3256,2002-10-24,2002,4,10,24,Thursday,False
3257,2001-12-11,2001,4,12,11,Tuesday,False
3258,2003-06-26,2003,2,6,26,Thursday,False
3259,2008-07-21,2008,3,7,21,Monday,False
3260,2002-09-02,2002,3,9,2,Monday,False
3261,1998-06-02,1998,2,6,2,Tuesday,False
3262,2014-07-02,2014,3,7,2,Wednesday,False
3263,2014-11-13,2014,4,11,13,Thursday,False
3264,1998-10-28,1998,4,10,28,Wednesday,False
3265,2013-05-30,2013,2,5,30,Thursday,False
3266,1999-06-08,1999,2,6,8,Tuesday,False
3267,2015-02-18,2015,1,2,18,Wednesday,False
3268,2013-10-21,2013,4,10,21,Monday,False
3269,2009-01-09,2009,1,1,9,Friday,False
3270,1997-03-04,1997,1,3,4,Tuesday,False
3271,2003-01-03,2003,1,1,3,Friday,False
3272,2015-09-21,2015,3,9,21,Monday,False
3273,2011-10-24,2011,4,10,24,Monday,False
3274,2010-10-12,2010,4,10,12,Tuesday,False
3275,2009-02-27,2009,1,2,27,Friday,False
3276,2013-06-20,2013,2,6,20,Thursday,False
3277,2001-06-07,2001,2,6,7,Thursday,False
3278,2014-08-07,2014,3,8,7,Thursday,False
3279,2006-06-08,2006,2,6,8,Thursday,False
3280,2010-12-01,2010,4,12,1,Wednesday,False
3281,2006-06-26,2006,2,6,26,Monday,False
3282,2002-08-15,2002,3,8,15,Thursday,False
3283,2012-10-23,2012,4,10,23,Tuesday,False
3284,2002-04-03,2002,2,4,3,Wednesday,False
3285,2009-12-09,2009,4,12,9,Wednesday,False
3286,2015-09-10,2015,3,9,10,Thursday,False
3287,2004-07-22,2004,3,7,22,Thursday,False
3288,2004-05-01,2004,2,5,1,Saturday,True
3289,1998-03-11,1998,1,3,11,Wednesday,False
3290,2007-09-05,2007,3,9,5,Wednesday,False
3291,1996-04-01,1996,2,4,1,Monday,False
3292,2011-02-25,2011,1,2,25,Friday,False
3293,2001-05-29,2001,2,5,29,Tuesday,False
3294,2013-03-21,2013,1,3,21,Thursday,False
3295,1998-10-06,1998,4,10,6,Tuesday,False
3296,2014-08-21,2014,3,8,21,Thursday,False
3297,2013-09-30,2013,3,9,30,Monday,False
3298,1997-01-29,1997,1,1,29,Wednesday,False
3299,2015-10-20,2015,4,10,20,Tuesday,False
3300,1995-05-18,1995,2,5,18,Thursday,False
3301,2014-03-10,2014,1,3,10,Monday,False
3302,2014-02-17,2014,1,2,17,Monday,False
3303,2012-06-12,2012,2,6,12,Tuesday,False
3304,2011-09-01,2011,3,9,1,Thursday,False
3305,2006-04-20,2006,2,4,20,Thursday,False
3306,2011-08-03,2011,3,8,3,Wednesday,False
3307,2000-07-11,2000,3,7,11,Tuesday,False
3308,2016-02-17,2016,1,2,17,Wednesday,False
3309,2010-02-25,2010,1,2,25,Thursday,False
3310,1995-11-01,1995,4,11,1,Wednesday,False
3311,2006-12-10,2006,4,12,10,Sunday,True
3312,2007-11-13,2007,4,11,13,Tuesday,False
3313,1999-04-12,1999,2,4,12,Monday,False
3314,2015-04-01,2015,2,4,1,Wednesday,False
3315,2016-04-06,2016,2,4,6,Wednesday,False
3316,2009-01-22,2009,1,1,22,Thursday,False
3317,2015-06-10,2015,2,6,10,Wednesday,False
3318,1998-10-29,1998,4,10,29,Thursday,False
3319,1999-02-04,1999,1,2,4,Thursday,False
3320,2016-06-08,2016,2,6,8,Wednesday,False
3321,2013-03-25,2013,1,3,25,Monday,False
3322,2012-04-17,2012,2,4,17,Tuesday,False
3323,2013-07-18,2013,3,7,18,Thursday,False
3324,2010-08-26,2010,3,8,26,Thursday,False
3325,2003-09-18,2003,3,9,18,Thursday,False
3326,2014-05-06,2014,2,5,6,Tuesday,False
3327,2001-01-25,2001,1,1,25,Thursday,False
3328,2007-08-24,2007,3,8,24,Friday,False
3329,2016-02-09,2016,1,2,9,Tuesday,False
3330,1998-02-17,1998,1,2,17,Tuesday,False
3331,2000-12-12,2000,4,12,12,Tuesday,False
3332,2014-03-31,2014,1,3,31,Monday,False
3333,1998-09-23,1998,3,9,23,Wednesday,False
3334,1996-02-23,1996,1,2,23,Friday,False
3335,2013-02-18,2013,1,2,18,Monday,False
3336,2015-04-14,2015,2,4,14,Tuesday,False
3337,2007-08-08,2007,3,8,8,Wednesday,False
3338,2002-09-09,2002,3,9,9,Monday,False
3339,2009-05-08,2009,2,5,8,Friday,False
3340,1995-11-15,1995,4,11,15,Wednesday,False
3341,1998-04-15,1998,2,4,15,Wednesday,False
3342,1995-11-08,1995,4,11,8,Wednesday,False
3343,1995-08-22,1995,3,8,22,Tuesday,False
3344,2002-10-08,2002,4,10,8,Tuesday,False
3345,2004-10-06,2004,4,10,6,Wednesday,False
3346,2017-05-30,2017,2,5,30,Tuesday,False
3347,2013-05-14,2013,2,5,14,Tuesday,False
3348,2001-10-02,2001,4,10,2,Tuesday,False
3349,1997-12-30,1997,4,12,30,Tuesday,False
3350,2002-02-21,2002,1,2,21,Thursday,False
3351,1996-08-21,1996,3,8,21,Wednesday,False
3352,2009-08-20,2009,3,8,20,Thursday,False
3353,2008-06-12,2008,2,6,12,Thursday,False
3354,2014-08-20,2014,3,8,20,Wednesday,False
3355,2016-12-12,2016,4,12,12,Monday,False
3356,2009-08-25,2009,3,8,25,Tuesday,False
3357,2006-10-25,2006,4,10,25,Wednesday,False
3358,2015-05-07,2015,2,5,7,Thursday,False
3359,1996-12-19,1996,4,12,19,Thursday,False
3360,1999-06-28,1999,2,6,28,Monday,False
3361,2014-12-11,2014,4,12,11,Thursday,False
3362,2015-05-19,2015,2,5,19,Tuesday,False
3363,2011-06-07,2011,2,6,7,Tuesday,False
3364,2003-02-13,2003,1,2,13,Thursday,False
3365,2000-06-14,2000,2,6,14,Wednesday,False
3366,2000-08-24,2000,3,8,24,Thursday,False
3367,2013-02-27,2013,1,2,27,Wednesday,False
3368,1999-10-27,1999,4,10,27,Wednesday,False
3369,1996-11-04,1996,4,11,4,Monday,False
3370,2013-10-03,2013,4,10,3,Thursday,False
3371,2002-07-23,2002,3,7,23,Tuesday,False
3372,2000-05-04,2000,2,5,4,Thursday,False
3373,2004-12-09,2004,4,12,9,Thursday,False
3374,1998-02-22,1998,1,2,22,Sunday,True
3375,2014-08-04,2014,3,8,4,Monday,False
3376,2016-01-11,2016,1,1,11,Monday,False
3377,2003-03-11,2003,1,3,11,Tuesday,False
3378,2009-08-27,2009,3,8,27,Thursday,False
3379,2007-10-09,2007,4,10,9,Tuesday,False
3380,1996-04-02,1996,2,4,2,Tuesday,False
3381,1997-04-08,1997,2,4,8,Tuesday,False
3382,2015-05-18,2015,2,5,18,Monday,False
3383,2011-11-30,2011,4,11,30,Wednesday,False
3384,2009-07-10,2009,3,7,10,Friday,False
3385,1996-01-29,1996,1,1,29,Monday,False
3386,2016-08-11,2016,3,8,11,Thursday,False
3387,1997-03-20,1997,1,3,20,Thursday,False
3388,1997-10-22,1997,4,10,22,Wednesday,False
3389,2003-07-10,2003,3,7,10,Thursday,False
3390,2014-03-27,2014,1,3,27,Thursday,False
3391,1999-06-17,1999,2,6,17,Thursday,False
3392,2015-10-01,2015,4,10,1,Thursday,False
3393,2008-06-05,2008,2,6,5,Thursday,False
3394,2015-11-12,2015,4,11,12,Thursday,False
3395,2014-04-29,2014,2,4,29,Tuesday,False
3396,1998-01-26,1998,1,1,26,Monday,False
3397,2005-07-04,2005,3,7,4,Monday,False
3398,2011-08-10,2011,3,8,10,Wednesday,False
3399,2005-08-24,2005,3,8,24,Wednesday,False
3400,2009-06-26,2009,2,6,26,Friday,False
3401,2002-01-15,2002,1,1,15,Tuesday,False
3402,2000-09-11,2000,3,9,11,Monday,False
3403,2015-02-02,2015,1,2,2,Monday,False
3404,2016-04-14,2016,2,4,14,Thursday,False
3405,2010-01-15,2010,1,1,15,Friday,False
3406,2005-01-11,2005,1,1,11,Tuesday,False
3407,1999-12-13,1999,4,12,13,Monday,False
3408,2011-03-24,2011,1,3,24,Thursday,False
3409,2003-03-19,2003,1,3,19,Wednesday,False
3410,2000-05-15,2000,2,5,15,Monday,False
3411,1997-07-21,1997,3,7,21,Monday,False
3412,2007-04-26,2007,2,4,26,Thursday,False
3413,1997-09-29,1997,3,9,29,Monday,False
3414,2014-04-23,2014,2,4,23,Wednesday,False
3415,2010-02-12,2010,1,2,12,Friday,False
3416,2005-11-23,2005,4,11,23,Wednesday,False
3417,2017-03-29,2017,1,3,29,Wednesday,False
3418,2011-07-26,2011,3,7,26,Tuesday,False
3419,2012-03-09,2012,1,3,9,Friday,False
3420,2016-06-07,2016,2,6,7,Tuesday,False
3421,2013-11-05,2013,4,11,5,Tuesday,False
3422,2007-08-09,2007,3,8,9,Thursday,False
3423,2008-06-18,2008,2,6,18,Wednesday,False
3424,1998-11-17,1998,4,11,17,Tuesday,False
3425,2003-01-17,2003,1,1,17,Friday,False
3426,1995-12-06,1995,4,12,6,Wednesday,False
3427,2013-10-08,2013,4,10,8,Tuesday,False
3428,2002-01-02,2002,1,1,2,Wednesday,False
3429,2001-07-23,2001,3,7,23,Monday,False
3430,2007-05-14,2007,2,5,14,Monday,False
3431,1997-07-23,1997,3,7,23,Wednesday,False
3432,2015-06-22,2015,2,6,22,Monday,False
3433,1998-06-04,1998,2,6,4,Thursday,False
3434,2002-10-22,2002,4,10,22,Tuesday,False
3435,2015-06-11,2015,2,6,11,Thursday,False
3436,2006-05-25,2006,2,5,25,Thursday,False
3437,2013-09-17,2013,3,9,17,Tuesday,False
3438,2013-09-25,2013,3,9,25,Wednesday,False
3439,2012-08-22,2012,3,8,22,Wednesday,False
3440,1997-11-11,1997,4,11,11,Tuesday,False
3441,2007-10-02,2007,4,10,2,Tuesday,False
3442,1998-07-01,1998,3,7,1,Wednesday,False
3443,2005-04-04,2005,2,4,4,Monday,False
3444,2004-03-30,2004,1,3,30,Tuesday,False
3445,2007-10-03,2007,4,10,3,Wednesday,False
3446,2004-07-14,2004,3,7,14,Wednesday,False
3447,1999-10-04,1999,4,10,4,Monday,False
3448,2003-12-08,2003,4,12,8,Monday,False
3449,1997-08-28,1997,3,8,28,Thursday,False
3450,2008-10-24,2008,4,10,24,Friday,False
3451,2015-09-01,2015,3,9,1,Tuesday,False
3452,2001-04-24,2001,2,4,24,Tuesday,False
3453,1997-08-26,1997,3,8,26,Tuesday,False
3454,2009-09-17,2009,3,9,17,Thursday,False
3455,2008-03-12,2008,1,3,12,Wednesday,False
3456,2001-04-04,2001,2,4,4,Wednesday,False
3457,2008-01-24,2008,1,1,24,Thursday,False
3458,2006-08-09,2006,3,8,9,Wednesday,False
3459,2015-04-20,2015,2,4,20,Monday,False
3460,1995-08-08,1995,3,8,8,Tuesday,False
3461,2001-05-01,2001,2,5,1,Tuesday,False
3462,2007-11-02,2007,4,11,2,Friday,False
3463,2006-05-18,2006,2,5,18,Thursday,False
3464,2003-08-19,2003,3,8,19,Tuesday,False
3465,2002-07-17,2002,3,7,17,Wednesday,False
3466,2012-08-01,2012,3,8,1,Wednesday,False
3467,2017-02-28,2017,1,2,28,Tuesday,False
3468,2001-10-04,2001,4,10,4,Thursday,False
3469,2014-07-15,2014,3,7,15,Tuesday,False
3470,2002-07-11,2002,3,7,11,Thursday,False
3471,2004-12-20,2004,4,12,20,Monday,False
3472,1999-12-01,1999,4,12,1,Wednesday,False
3473,2012-11-12,2012,4,11,12,Monday,False
3474,2010-08-10,2010,3,8,10,Tuesday,False
3475,2006-03-07,2006,1,3,7,Tuesday,False
3476,2004-06-02,2004,2,6,2,Wednesday,False
3477,2015-08-12,2015,3,8,12,Wednesday,False
3478,2007-10-18,2007,4,10,18,Thursday,False
3479,2011-02-17,2011,1,2,17,Thursday,False
3480,2002-12-12,2002,4,12,12,Thursday,False
3481,2013-08-28,2013,3,8,28,Wednesday,False
3482,1995-04-10,1995,2,4,10,Monday,False
3483,1999-11-18,1999,4,11,18,Thursday,False
3484,1996-03-22,1996,1,3,22,Friday,False
3485,2014-08-08,2014,3,8,8,Friday,False
3486,2010-03-05,2010,1,3,5,Friday,False
3487,2011-08-05,2011,3,8,5,Friday,False
3488,2005-11-07,2005,4,11,7,Monday,False
3489,1996-03-14,1996,1,3,14,Thursday,False
3490,2001-02-15,2001,1,2,15,Thursday,False
3491,1996-04-30,1996,2,4,30,Tuesday,False
3492,2016-06-27,2016,2,6,27,Monday,False
3493,2007-03-08,2007,1,3,8,Thursday,False
3494,2009-04-16,2009,2,4,16,Thursday,False
3495,2012-09-10,2012,3,9,10,Monday,False
3496,2006-08-08,2006,3,8,8,Tuesday,False
3497,2006-03-09,2006,1,3,9,Thursday,False
3498,2013-12-12,2013,4,12,12,Thursday,False
3499,1998-02-13,1998,1,2,13,Friday,False
3500,2009-12-30,2009,4,12,30,Wednesday,False
3501,2004-08-25,2004,3,8,25,Wednesday,False
3502,2011-08-16,2011,3,8,16,Tuesday,False
3503,2012-11-26,2012,4,11,26,Monday,False
3504,2017-03-06,2017,1,3,6,Monday,False
3505,2009-07-02,2009,3,7,2,Thursday,False
3506,1997-08-12,1997,3,8,12,Tuesday,False
3507,2000-01-31,2000,1,1,31,Monday,False
3508,2008-05-06,2008,2,5,6,Tuesday,False
3509,2008-06-25,2008,2,6,25,Wednesday,False
3510,1995-10-10,1995,4,10,10,Tuesday,False
3511,2003-05-15,2003,2,5,15,Thursday,False
3512,2010-06-09,2010,2,6,9,Wednesday,False
3513,2011-01-19,2011,1,1,19,Wednesday,False
3514,2003-08-01,2003,3,8,1,Friday,False
3515,2004-05-12,2004,2,5,12,Wednesday,False
3516,2008-09-05,2008,3,9,5,Friday,False
3517,1999-11-15,1999,4,11,15,Monday,False
3518,1997-05-08,1997,2,5,8,Thursday,False
3519,1999-06-15,1999,2,6,15,Tuesday,False
3520,1998-09-15,1998,3,9,15,Tuesday,False
3521,2005-04-25,2005,2,4,25,Monday,False
3522,2003-07-02,2003,3,7,2,Wednesday,False
3523,2016-03-10,2016,1,3,10,Thursday,False
3524,2007-09-24,2007,3,9,24,Monday,False
3525,2009-04-01,2009,2,4,1,Wednesday,False
3526,1995-12-14,1995,4,12,14,Thursday,False
3527,2000-07-26,2000,3,7,26,Wednesday,False
3528,1999-04-21,1999,2,4,21,Wednesday,False
3529,2003-06-19,2003,2,6,19,Thursday,False
3530,2013-01-17,2013,1,1,17,Thursday,False
3531,2004-12-13,2004,4,12,13,Monday,False
3532,2013-11-26,2013,4,11,26,Tuesday,False
3533,1996-03-07,1996,1,3,7,Thursday,False
3534,2012-03-16,2012,1,3,16,Friday,False
3535,2011-10-11,2011,4,10,11,Tuesday,False
3536,2014-12-18,2014,4,12,18,Thursday,False
3537,2015-01-09,2015,1,1,9,Friday,False
3538,2006-12-11,2006,4,12,11,Monday,False
3539,2003-03-10,2003,1,3,10,Monday,False
3540,2006-06-06,2006,2,6,6,Tuesday,False
3541,2010-09-03,2010,3,9,3,Friday,False
3542,1996-06-06,1996,2,6,6,Thursday,False
3543,2016-04-21,2016,2,4,21,Thursday,False
3544,2000-05-30,2000,2,5,30,Tuesday,False
3545,2008-05-22,2008,2,5,22,Thursday,False
3546,2005-04-07,2005,2,4,7,Thursday,False
3547,2009-02-12,2009,1,2,12,Thursday,False
3548,2004-02-25,2004,1,2,25,Wednesday,False
3549,2014-08-13,2014,3,8,13,Wednesday,False
3550,2008-01-03,2008,1,1,3,Thursday,False
3551,1995-04-27,1995,2,4,27,Thursday,False
3552,2015-09-23,2015,3,9,23,Wednesday,False
3553,1997-11-25,1997,4,11,25,Tuesday,False
3554,1998-02-11,1998,1,2,11,Wednesday,False
3555,2007-01-04,2007,1,1,4,Thursday,False
3556,1996-03-04,1996,1,3,4,Monday,False
3557,2004-02-11,2004,1,2,11,Wednesday,False
3558,1995-08-09,1995,3,8,9,Wednesday,False
3559,2000-10-18,2000,4,10,18,Wednesday,False
3560,2009-12-03,2009,4,12,3,Thursday,False
3561,2005-11-08,2005,4,11,8,Tuesday,False
3562,2010-08-19,2010,3,8,19,Thursday,False
3563,2012-07-04,2012,3,7,4,Wednesday,False
3564,2006-03-22,2006,1,3,22,Wednesday,False
3565,2007-11-29,2007,4,11,29,Thursday,False
3566,2002-03-05,2002,1,3,5,Tuesday,False
3567,1996-12-01,1996,4,12,1,Sunday,True
3568,2005-10-04,2005,4,10,4,Tuesday,False
3569,2005-10-12,2005,4,10,12,Wednesday,False
3570,2009-06-25,2009,2,6,25,Thursday,False
3571,2017-01-27,2017,1,1,27,Friday,False
3572,2016-03-15,2016,1,3,15,Tuesday,False
3573,2000-12-13,2000,4,12,13,Wednesday,False
3574,1998-08-06,1998,3,8,6,Thursday,False
3575,2012-09-12,2012,3,9,12,Wednesday,False
3576,2004-09-09,2004,3,9,9,Thursday,False
3577,2007-07-30,2007,3,7,30,Monday,False
3578,2011-06-16,2011,2,6,16,Thursday,False
3579,2014-07-16,2014,3,7,16,Wednesday,False
3580,2016-04-05,2016,2,4,5,Tuesday,False
3581,1996-10-17,1996,4,10,17,Thursday,False
3582,2002-09-16,2002,3,9,16,Monday,False
3583,2016-07-25,2016,3,7,25,Monday,False
3584,2017-04-25,2017,2,4,25,Tuesday,False
3585,2015-03-18,2015,1,3,18,Wednesday,False
3586,1995-06-21,1995,2,6,21,Wednesday,False
3587,2010-12-14,2010,4,12,14,Tuesday,False
3588,2015-01-26,2015,1,1,26,Monday,False
3589,2005-03-03,2005,1,3,3,Thursday,False
3590,2009-09-15,2009,3,9,15,Tuesday,False
3591,2008-10-22,2008,4,10,22,Wednesday,False
3592,2004-12-01,2004,4,12,1,Wednesday,False
3593,2008-02-15,2008,1,2,15,Friday,False
3594,2000-12-22,2000,4,12,22,Friday,False
3595,2006-08-16,2006,3,8,16,Wednesday,False
3596,2002-03-20,2002,1,3,20,Wednesday,False
3597,2003-03-17,2003,1,3,17,Monday,False
3598,1997-04-17,1997,2,4,17,Thursday,False
3599,2014-02-10,2014,1,2,10,Monday,False
3600,1996-09-16,1996,3,9,16,Monday,False
3601,2005-08-30,2005,3,8,30,Tuesday,False
3602,2005-09-01,2005,3,9,1,Thursday,False
3603,2014-06-18,2014,2,6,18,Wednesday,False
3604,2008-08-13,2008,3,8,13,Wednesday,False
3605,2004-09-30,2004,3,9,30,Thursday,False
3606,2011-06-30,2011,2,6,30,Thursday,False
3607,2004-12-24,2004,4,12,24,Friday,False
3608,2011-10-05,2011,4,10,5,Wednesday,False
3609,2009-09-10,2009,3,9,10,Thursday,False
3610,1995-11-07,1995,4,11,7,Tuesday,False
3611,2004-11-11,2004,4,11,11,Thursday,False
3612,2017-02-22,2017,1,2,22,Wednesday,False
3613,2001-06-27,2001,2,6,27,Wednesday,False
3614,1995-04-21,1995,2,4,21,Friday,False
3615,2006-11-27,2006,4,11,27,Monday,False
3616,2005-08-10,2005,3,8,10,Wednesday,False
3617,2002-02-18,2002,1,2,18,Monday,False
3618,2009-12-15,2009,4,12,15,Tuesday,False
3619,2006-04-26,2006,2,4,26,Wednesday,False
3620,2012-10-18,2012,4,10,18,Thursday,False
3621,2003-12-30,2003,4,12,30,Tuesday,False
3622,2003-09-03,2003,3,9,3,Wednesday,False
3623,1996-01-24,1996,1,1,24,Wednesday,False
3624,1999-05-05,1999,2,5,5,Wednesday,False
3625,1995-01-03,1995,1,1,3,Tuesday,False
3626,2002-01-10,2002,1,1,10,Thursday,False
3627,2000-10-19,2000,4,10,19,Thursday,False
3628,2005-07-26,2005,3,7,26,Tuesday,False
3629,2008-12-17,2008,4,12,17,Wednesday,False
3630,2013-02-01,2013,1,2,1,Friday,False
3631,2006-04-07,2006,2,4,7,Friday,False
3632,2012-01-05,2012,1,1,5,Thursday,False
3633,1999-03-15,1999,1,3,15,Monday,False
3634,2005-01-05,2005,1,1,5,Wednesday,False
3635,2003-07-17,2003,3,7,17,Thursday,False
3636,1996-01-05,1996,1,1,5,Friday,False
3637,2010-05-14,2010,2,5,14,Friday,False
3638,1997-12-22,1997,4,12,22,Monday,False
3639,2008-07-28,2008,3,7,28,Monday,False
3640,2004-06-16,2004,2,6,16,Wednesday,False
3641,1998-10-07,1998,4,10,7,Wednesday,False
